hmdb_id,metabolite,smiles,inchikey,disease,disease_std,pmids,n_pmids
HMDB0029596,Chloroform,ClC(Cl)Cl,HEDRZPFGACZZDS-UHFFFAOYSA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17314143|17269711|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0029597,Cyclohexane,C1CCCCC1,XDTMQSROBMDMFD-UHFFFAOYSA-N,Crohn's disease,Inflammatory Bowel Disease,16440420|11418788|8723414|19491857|17269711|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0029597,Cyclohexane,C1CCCCC1,XDTMQSROBMDMFD-UHFFFAOYSA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17314143|17269711|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0029600,Hexane,CCCCCC,VLKZOEOYAKHREP-UHFFFAOYSA-N,Crohn's disease,Inflammatory Bowel Disease,16440420|11418788|8723414|19491857|17269711|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0029600,Hexane,CCCCCC,VLKZOEOYAKHREP-UHFFFAOYSA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17314143|17269711|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0029603,Pentane,CCCCC,OFBQJSOFQDEBGM-UHFFFAOYSA-N,Crohn's disease,Inflammatory Bowel Disease,16440420|11418788|8723414|19491857|17269711|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0029603,Pentane,CCCCC,OFBQJSOFQDEBGM-UHFFFAOYSA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17314143|17269711|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0029638,4-Methylbenzaldehyde,CC1=CC=C(C=O)C=C1,FXLOVSHXALFLKQ-UHFFFAOYSA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17314143|17269711|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0029641,"p-Mentha-1,3,5,8-tetraene",CC(=C)C1=CC=C(C)C=C1,MMSLOZQEMPDGPI-UHFFFAOYSA-N,Crohn's disease,Inflammatory Bowel Disease,16440420|11418788|8723414|19491857|17269711|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0029641,"p-Mentha-1,3,5,8-tetraene",CC(=C)C1=CC=C(C)C=C1,MMSLOZQEMPDGPI-UHFFFAOYSA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17314143|17269711|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0029728,2-Ethyl-5-methylfuran,CCC1=CC=C(C)O1,NBXLPPVOZWYADY-UHFFFAOYSA-N,Crohn's disease,Inflammatory Bowel Disease,16440420|11418788|8723414|19491857|17269711|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0029728,2-Ethyl-5-methylfuran,CCC1=CC=C(C)O1,NBXLPPVOZWYADY-UHFFFAOYSA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17314143|17269711|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0029751,Naphthalene,C1=CC2=CC=CC=C2C=C1,UFWIBTONFRDIAS-UHFFFAOYSA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17314143|17269711|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0029762,Methyl (S)-2-Methylbutanoate,CCC(C)C(=O)OC,OCWLYWIFNDCWRZ-UHFFFAOYSA-N,Crohn's disease,Inflammatory Bowel Disease,16440420|11418788|8723414|19491857|17269711|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0029762,Methyl (S)-2-Methylbutanoate,CCC(C)C(=O)OC,OCWLYWIFNDCWRZ-UHFFFAOYSA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17314143|17269711|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0030028,Ethyl isovalerate,CCOC(=O)CC(C)C,PPXUHEORWJQRHJ-UHFFFAOYSA-N,Crohn's disease,Inflammatory Bowel Disease,16440420|11418788|8723414|19491857|17269711|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0030028,Ethyl isovalerate,CCOC(=O)CC(C)C,PPXUHEORWJQRHJ-UHFFFAOYSA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17314143|17269711|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0030052,Butyl propionate,CCCCOC(=O)CC,BTMVHUNTONAYDX-UHFFFAOYSA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17269711|17314143|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0030058,Ethyl propionate,CCOC(=O)CC,FKRCODPIKNYEAC-UHFFFAOYSA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17269711|17314143|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0030058,Ethyl propionate,CCOC(=O)CC,FKRCODPIKNYEAC-UHFFFAOYSA-N,Crohn's disease,Inflammatory Bowel Disease,16440420|11418788|8723414|19491857|17269711|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0030059,Propyl propionate,CCCOC(=O)CC,MCSINKKTEDDPNK-UHFFFAOYSA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17269711|17314143|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0030059,Propyl propionate,CCCOC(=O)CC,MCSINKKTEDDPNK-UHFFFAOYSA-N,Crohn's disease,Inflammatory Bowel Disease,16440420|11418788|8723414|19491857|17269711|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0030062,Methyl propionate,CCC(=O)OC,RJUFJBKOKNCXHH-UHFFFAOYSA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17269711|17314143|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0030062,Methyl propionate,CCC(=O)OC,RJUFJBKOKNCXHH-UHFFFAOYSA-N,Crohn's disease,Inflammatory Bowel Disease,16440420|11418788|8723414|19491857|17269711|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0031019,2-Dodecanone,CCCCCCCCCCC(C)=O,LSKONYYRONEBKA-UHFFFAOYSA-N,Crohn's disease,Inflammatory Bowel Disease,16440420|11418788|8723414|19491857|17269711|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0031019,2-Dodecanone,CCCCCCCCCCC(C)=O,LSKONYYRONEBKA-UHFFFAOYSA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17314143|17269711|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0031206,Pentanal,CCCCC=O,HGBOYTHUEUWSSQ-UHFFFAOYSA-N,Crohn's disease,Inflammatory Bowel Disease,16440420|11418788|8723414|19491857|17269711|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0031206,Pentanal,CCCCC=O,HGBOYTHUEUWSSQ-UHFFFAOYSA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17314143|17269711|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0031207,Methyl pentanoate,CCCCC(=O)OC,HNBDRPTVWVGKBR-UHFFFAOYSA-N,Crohn's disease,Inflammatory Bowel Disease,16440420|11418788|8723414|19491857|17269711|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0031207,Methyl pentanoate,CCCCC(=O)OC,HNBDRPTVWVGKBR-UHFFFAOYSA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17314143|17269711|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0031217,Ethyl acetate,CCOC(C)=O,XEKOWRVHYACXOJ-UHFFFAOYSA-N,Crohn's disease,Inflammatory Bowel Disease,16440420|11418788|8723414|19491857|17269711|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0031217,Ethyl acetate,CCOC(C)=O,XEKOWRVHYACXOJ-UHFFFAOYSA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17314143|17269711|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0031230,2-Ethylhexanoic acid,CCCCC(CC)C(O)=O,OBETXYAYXDNJHR-UHFFFAOYSA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17314143|17269711|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0031231,xi-2-Ethyl-1-hexanol,CCCCC(CC)CO,YIWUKEYIRIRTPP-UHFFFAOYSA-N,Crohn's disease,Inflammatory Bowel Disease,16440420|11418788|8723414|19491857|17269711|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0031231,xi-2-Ethyl-1-hexanol,CCCCC(CC)CO,YIWUKEYIRIRTPP-UHFFFAOYSA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17314143|17269711|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0031243,2-Methylpropanal,CC(C)C=O,AMIMRNSIRUDHCM-UHFFFAOYSA-N,Crohn's disease,Inflammatory Bowel Disease,16440420|11418788|8723414|19491857|17269711|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0031243,2-Methylpropanal,CC(C)C=O,AMIMRNSIRUDHCM-UHFFFAOYSA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17314143|17269711|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0031265,1-Nonanol,CCCCCCCCCO,ZWRUINPWMLAQRD-UHFFFAOYSA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17314143|17269711|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0031266,2-Nonanone,CCCCCCCC(C)=O,VKCYHJWLYTUGCC-UHFFFAOYSA-N,Crohn's disease,Inflammatory Bowel Disease,16440420|11418788|8723414|19491857|17269711|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0031266,2-Nonanone,CCCCCCCC(C)=O,VKCYHJWLYTUGCC-UHFFFAOYSA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17314143|17269711|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0031294,2-Octanone,CCCCCCC(C)=O,ZPVFWPFBNIEHGJ-UHFFFAOYSA-N,Crohn's disease,Inflammatory Bowel Disease,16440420|11418788|8723414|19491857|17269711|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0031294,2-Octanone,CCCCCCC(C)=O,ZPVFWPFBNIEHGJ-UHFFFAOYSA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17314143|17269711|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0031299,(R)-1-Octen-3-ol,CCCCCC(O)C=C,VSMOENVRRABVKN-UHFFFAOYSA-N,Crohn's disease,Inflammatory Bowel Disease,16440420|11418788|8723414|19491857|17269711|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0031299,(R)-1-Octen-3-ol,CCCCCC(O)C=C,VSMOENVRRABVKN-UHFFFAOYSA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17314143|17269711|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0031317,Bis(methylthio)methane,CSCSC,LOCDPORVFVOGCR-UHFFFAOYSA-N,Crohn's disease,Inflammatory Bowel Disease,16440420|11418788|8723414|19491857|17269711|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0031317,Bis(methylthio)methane,CSCSC,LOCDPORVFVOGCR-UHFFFAOYSA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17314143|17269711|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0031343,Methyl cyclohexanecarboxylate,COC(=O)C1CCCCC1,ZQWPRMPSCMSAJU-UHFFFAOYSA-N,Crohn's disease,Inflammatory Bowel Disease,16440420|11418788|8723414|19491857|17269711|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0031343,Methyl cyclohexanecarboxylate,COC(=O)C1CCCCC1,ZQWPRMPSCMSAJU-UHFFFAOYSA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17314143|17269711|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0031409,2-Decanone,CCCCCCCCC(C)=O,ZAJNGDIORYACQU-UHFFFAOYSA-N,Crohn's disease,Inflammatory Bowel Disease,16440420|11418788|8723414|19491857|17269711|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0031409,2-Decanone,CCCCCCCCC(C)=O,ZAJNGDIORYACQU-UHFFFAOYSA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17314143|17269711|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0031445,Undecane,CCCCCCCCCCC,RSJKGSCJYJTIGS-UHFFFAOYSA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17314143|17269711|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0031450,N-Decane,CCCCCCCCCC,DIOQZVSQGTUSAI-UHFFFAOYSA-N,Crohn's disease,Inflammatory Bowel Disease,16440420|11418788|8723414|19491857|17269711|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0031450,N-Decane,CCCCCCCCCC,DIOQZVSQGTUSAI-UHFFFAOYSA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17314143|17269711|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0031475,Heptanal,CCCCCCC=O,FXHGMKSSBGDXIY-UHFFFAOYSA-N,Crohn's disease,Inflammatory Bowel Disease,16440420|11418788|8723414|19491857|17269711|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0031475,Heptanal,CCCCCCC=O,FXHGMKSSBGDXIY-UHFFFAOYSA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17314143|17269711|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0031482,3-Heptanone,CCCCC(=O)CC,NGAZZOYFWWSOGK-UHFFFAOYSA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17314143|17269711|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0031491,"2,3-Hexanedione",CCCC(=O)C(C)=O,MWVFCEVNXHTDNF-UHFFFAOYSA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17314143|17269711|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0031523,Methyl acetate,COC(C)=O,KXKVLQRXCPHEJC-UHFFFAOYSA-N,Crohn's disease,Inflammatory Bowel Disease,16440420|11418788|8723414|19491857|17269711|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0031523,Methyl acetate,COC(C)=O,KXKVLQRXCPHEJC-UHFFFAOYSA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17314143|17269711|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0031525,(S)-2-Methylbutanal,CC[C@H](C)C=O,BYGQBDHUGHBGMD-YFKPBYRVSA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17314143|17269711|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0031526,(±)-2-Methylbutanal,CCC(C)C=O,BYGQBDHUGHBGMD-UHFFFAOYSA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17314143|17269711|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0031528,Isopentyl acetate,CC(C)CCOC(C)=O,MLFHJEHSLIIPHL-UHFFFAOYSA-N,Crohn's disease,Inflammatory Bowel Disease,16440420|11418788|8723414|19491857|17269711|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0031528,Isopentyl acetate,CC(C)CCOC(C)=O,MLFHJEHSLIIPHL-UHFFFAOYSA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17314143|17269711|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0031548,Dichloromethane,ClCCl,YMWUJEATGCHHMB-UHFFFAOYSA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17314143|17269711|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0031549,5-Methyl-2-hexanone,CC(C)CCC(C)=O,FFWSICBKRCICMR-UHFFFAOYSA-N,Crohn's disease,Inflammatory Bowel Disease,16440420|11418788|8723414|19491857|17269711|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0031549,5-Methyl-2-hexanone,CC(C)CCC(C)=O,FFWSICBKRCICMR-UHFFFAOYSA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17314143|17269711|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0031582,"6-Methyl-3,5-heptadien-2-one",CC(C)=C\C=C/C(C)=O,KSKXSFZGARKWOW-XQRVVYSFSA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17314143|17269711|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0031598,"2,3-Pentanedione",CCC(=O)C(C)=O,TZMFJUDUGYTVRY-UHFFFAOYSA-N,Crohn's disease,Inflammatory Bowel Disease,16440420|11418788|8723414|19491857|17269711|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0031598,"2,3-Pentanedione",CCC(=O)C(C)=O,TZMFJUDUGYTVRY-UHFFFAOYSA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17314143|17269711|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0031872,Methyl propyl disulfide,CCCSSC,PUCHCUYBORIUSM-UHFFFAOYSA-N,Crohn's disease,Inflammatory Bowel Disease,16440420|11418788|8723414|19491857|17269711|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0031872,Methyl propyl disulfide,CCCSSC,PUCHCUYBORIUSM-UHFFFAOYSA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17314143|17269711|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0032076,1-Methoxy-4-methylbenzene,COC1=CC=C(C)C=C1,CHLICZRVGGXEOD-UHFFFAOYSA-N,Crohn's disease,Inflammatory Bowel Disease,16440420|11418788|8723414|19491857|17269711|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0032076,1-Methoxy-4-methylbenzene,COC1=CC=C(C)C=C1,CHLICZRVGGXEOD-UHFFFAOYSA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17314143|17269711|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0032619,1-Phenylethanol,CC(O)C1=CC=CC=C1,WAPNOHKVXSQRPX-UHFFFAOYSA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17314143|17269711|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0032914,2-Furancarboxaldehyde,O=CC1=CC=CO1,HYBBIBNJHNGZAN-UHFFFAOYSA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17314143|17269711|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0032972,"2,6-Dimethylpyridine",CC1=CC=CC(C)=N1,OISVCGZHLKNMSJ-UHFFFAOYSA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17314143|17269711|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0032980,"3,4-Dimethylthiophene",CC1=CSC=C1C,GPSFYJDZKSRMKZ-UHFFFAOYSA-N,Crohn's disease,Inflammatory Bowel Disease,16440420|11418788|8723414|19491857|17269711|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0032980,"3,4-Dimethylthiophene",CC1=CSC=C1C,GPSFYJDZKSRMKZ-UHFFFAOYSA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17314143|17269711|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0033002,5-Methyl-2-furancarboxaldehyde,CC1=CC=C(O1)C=O,OUDFNZMQXZILJD-UHFFFAOYSA-N,Crohn's disease,Inflammatory Bowel Disease,16440420|11418788|8723414|19491857|17269711|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0033002,5-Methyl-2-furancarboxaldehyde,CC1=CC=C(O1)C=O,OUDFNZMQXZILJD-UHFFFAOYSA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17314143|17269711|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0033119,3-Methylthiophene,CC1=CSC=C1,QENGPZGAWFQWCZ-UHFFFAOYSA-N,Crohn's disease,Inflammatory Bowel Disease,16440420|11418788|8723414|19491857|17269711|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0033119,3-Methylthiophene,CC1=CSC=C1,QENGPZGAWFQWCZ-UHFFFAOYSA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17314143|17269711|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0033167,Ethyl cyclohexanecarboxylate,CCOC(=O)C1CCCCC1,JJOYCHKVKWDMEA-UHFFFAOYSA-N,Ulcerative colitis,Inflammatory Bowel Disease,21059682|1740537|17314143|17269711|21761941|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
HMDB0033182,"2,5-Dimethylfuran",CC1=CC=C(C)O1,GSNUFIFRDBKVIE-UHFFFAOYSA-N,Crohn's disease,Inflammatory Bowel Disease,16440420|11418788|8723414|19491857|17269711|23516449|23867873|24811995|25598765|26806034|26848182|27609529|28842642,13
